dataset,condition,initial_condition_scenario,initial_fraction,fold,selection_seed,train_times_h,test_times_h,n_train_observations,n_test_observations,method,time_h,log_relative_abundance
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.13856427378965,-7.685300430373612
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.178631051752921,-7.689503279909097
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.218697829716193,-7.69366867170151
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.258764607679465,-7.697797742692624
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.298831385642737,-7.701891591704388
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.338898163606009,-7.70595128090482
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.378964941569283,-7.7099778372599514
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.419031719532555,-7.713972253970413
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.459098497495827,-7.717935491891162
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.499165275459099,-7.721868480932835
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.53923205342237,-7.7257721214430735
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.579298831385643,-7.729647285566176
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.619365609348915,-7.733494818579281
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.659432387312187,-7.737315540203263
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.699499165275459,-7.741110245886453
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.73956594323873,-7.7448797080592175
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.779632721202002,-7.748624677357422
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.819699499165276,-7.75234588381274
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.859766277128548,-7.756044038007802
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.89983305509182,-7.759719832194133
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.939899833055092,-7.763373941370911
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,11.979966611018364,-7.767007024322582
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.020033388981636,-7.770619724613474
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.060100166944908,-7.774212671537615
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.10016694490818,-7.777786481022102
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.140233722871452,-7.78134175648248
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.180300500834724,-7.784879089628778
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.220367278797996,-7.788399061220991
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.260434056761268,-7.791902241773004
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.300500834724541,-7.795389192204177
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.340567612687813,-7.798860464438003
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.380634390651085,-7.802316601947502
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.420701168614357,-7.805758140247241
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.46076794657763,-7.809185607332141
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.500834724540901,-7.812599524063422
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.540901502504173,-7.816000404502353
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.580968280467445,-7.81938875619269
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.621035058430717,-7.822765080392874
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.66110183639399,-7.826129872259407
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.701168614357261,-7.82948362098292
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.741235392320535,-7.832826809878752
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.781302170283807,-7.836159916434004
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.821368948247079,-7.83948341231323
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.86143572621035,-7.842797763325092
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.901502504173623,-7.846103429352456
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.941569282136895,-7.849400864248516
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,12.981636060100167,-7.852690515701657
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.021702838063439,-7.855972825071873
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.06176961602671,-7.85924822720157
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.101836393989982,-7.862517150203696
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.141903171953254,-7.865780015230136
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.181969949916528,-7.869037236223298
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.2220367278798,-7.872289219653875
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.262103505843072,-7.875536364247641
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.302170283806344,-7.878779060704211
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.342237061769616,-7.882017691410506
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.382303839732888,-7.885252630151703
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.42237061769616,-7.888484241822274
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.462437395659432,-7.891712882139672
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.502504173622704,-7.894938897363043
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.542570951585976,-7.898162624019309
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.582637729549248,-7.901384388638721
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.622704507512521,-7.904604507501935
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.662771285475793,-7.907823286400449
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.702838063439065,-7.911041020412133
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.742904841402337,-7.914257993693379
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.78297161936561,-7.91747447928928
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.823038397328881,-7.920690738963059
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.863105175292153,-7.923907023045818
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.903171953255425,-7.927123570307522
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.943238731218697,-7.930340607849944
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,13.98330550918197,-7.933558351022192
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.023372287145241,-7.936777003359245
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.063439065108515,-7.939996756543784
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.103505843071787,-7.943217790391488
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.143572621035059,-7.946440272859786
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.18363939899833,-7.949664360079987
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.223706176961603,-7.952890196412498
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.263772954924875,-7.956117914524838
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.303839732888147,-7.959347635491936
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.343906510851419,-7.962579468918183
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.38397328881469,-7.965813513080578
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.424040066777962,-7.969049855092225
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.464106844741234,-7.972288571085376
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.504173622704508,-7.975529726413165
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.54424040066778,-7.978773375869027
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.584307178631052,-7.982019563922913
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.624373956594324,-7.985268324973172
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.664440734557596,-7.988519683613115
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.704507512520868,-7.9917736549111
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.74457429048414,-7.995030244703069
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.784641068447412,-7.998289449896391
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.824707846410684,-8.001551258783863
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.864774624373956,-8.004815651366759
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.904841402337228,-8.00808259968575
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.944908180300501,-8.011352068158622
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,14.984974958263773,-8.014624013923642
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.025041736227045,-8.017898387187506
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.065108514190317,-8.021175131576783
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.10517529215359,-8.024454184491841
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.145242070116861,-8.027735477462224
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.185308848080133,-8.031018936502525
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.225375626043405,-8.034304482467812
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.265442404006677,-8.037592031407698
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.30550918196995,-8.040881494918228
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.345575959933221,-8.044172780490735
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.385642737896493,-8.047465791856926
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.425709515859767,-8.050760429329456
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.465776293823039,-8.054056590137328
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.50584307178631,-8.057354168755456
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.545909849749583,-8.060653057227848
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.585976627712855,-8.063953145483845
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.626043405676127,-8.067254321646924
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.666110183639399,-8.070556472335628
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.70617696160267,-8.073859482956209
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.746243739565942,-8.077163237986637
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.786310517529214,-8.080467621251662
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.826377295492486,-8.08377251618863
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.86644407345576,-8.087077806103867
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.906510851419032,-8.09038337441939
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.946577629382304,-8.093689104909815
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,15.986644407345576,-8.096994881929342
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.026711185308848,-8.100300590628732
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.06677796327212,-8.1036061171622
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.106844741235392,-8.106911348884246
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.146911519198664,-8.110216174536397
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.186978297161936,-8.11352048442391
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.227045075125208,-8.116824170582493
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.26711185308848,-8.120127126935145
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.30717863105175,-8.123429249439194
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.347245409015024,-8.126730436223696
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.387312186978296,-8.130030587717323
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.427378964941568,-8.133329606766912
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.46744574290484,-8.13662739874684
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.507512520868115,-8.139923871659464
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.547579298831387,-8.14321893622678
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.58764607679466,-8.14651250597356
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.62771285475793,-8.14980449730218
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.667779632721203,-8.153094829559379
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.707846410684475,-8.156383425095202
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.747913188647747,-8.159670209314353
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.78797996661102,-8.162955110720258
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.82804674457429,-8.166238060952052
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.868113522537563,-8.169518994814773
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.908180300500835,-8.172797850303036
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.948247078464107,-8.17607456861844
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,16.98831385642738,-8.179349094180953
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,PINN-network,17.02838063439065,-8.182621374634596
